mb_size:64,h_dim_shared:50,h_dim_CS:50,num_layers_shared:1,num_layers_CS:3,active_fn:elu,beta:1.0,,(0.6072929059009433, 0.6360602254014657)
mb_size:128,h_dim_shared:200,h_dim_CS:300,num_layers_shared:3,num_layers_CS:2,active_fn:relu,beta:5.0,,(0.6245574420610226, 0.5923494811146511)
mb_size:64,h_dim_shared:300,h_dim_CS:100,num_layers_shared:1,num_layers_CS:2,active_fn:tanh,beta:1.0,,(0.6334499672046563, 0.6559967579743062)
mb_size:32,h_dim_shared:200,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:elu,beta:3.0,,(0.62537958825478, 0.6922953542769421)
mb_size:32,h_dim_shared:50,h_dim_CS:100,num_layers_shared:2,num_layers_CS:5,active_fn:elu,beta:0.5,,(0.6310496336675849, 0.5695992463296607)
mb_size:64,h_dim_shared:100,h_dim_CS:100,num_layers_shared:5,num_layers_CS:5,active_fn:tanh,beta:1.0,,(0.6360296916813737, 0.6606215826328434)
mb_size:64,h_dim_shared:300,h_dim_CS:50,num_layers_shared:5,num_layers_CS:2,active_fn:relu,beta:3.0,,(0.6298422058003216, 0.6219445213774234)
mb_size:128,h_dim_shared:100,h_dim_CS:50,num_layers_shared:1,num_layers_CS:5,active_fn:tanh,beta:5.0,,(0.6408538209262115, 0.6734297034877289)
mb_size:128,h_dim_shared:100,h_dim_CS:100,num_layers_shared:5,num_layers_CS:3,active_fn:tanh,beta:5.0,,(0.6361175105571395, 0.6731075679757913)
mb_size:64,h_dim_shared:200,h_dim_CS:200,num_layers_shared:2,num_layers_CS:3,active_fn:elu,beta:0.1,,(0.6484121836581364, 0.5453720903391251)
mb_size:32,h_dim_shared:100,h_dim_CS:200,num_layers_shared:1,num_layers_CS:2,active_fn:tanh,beta:3.0,,(0.6304566638190613, 0.6754302714515943)
mb_size:32,h_dim_shared:200,h_dim_CS:100,num_layers_shared:2,num_layers_CS:2,active_fn:relu,beta:5.0,,(0.6289047289644424, 0.613116071113399)
mb_size:32,h_dim_shared:100,h_dim_CS:300,num_layers_shared:3,num_layers_CS:2,active_fn:relu,beta:3.0,,(0.624235981048264, 0.5633561861154577)
mb_size:64,h_dim_shared:100,h_dim_CS:50,num_layers_shared:3,num_layers_CS:3,active_fn:relu,beta:5.0,,(0.5988617190121484, 0.5199916966053486)
mb_size:32,h_dim_shared:100,h_dim_CS:50,num_layers_shared:3,num_layers_CS:5,active_fn:relu,beta:1.0,,(0.656099366914589, 0.5569159889172357)
mb_size:128,h_dim_shared:300,h_dim_CS:300,num_layers_shared:5,num_layers_CS:1,active_fn:tanh,beta:1.0,,(0.651127831198171, 0.5438874616046478)
mb_size:128,h_dim_shared:200,h_dim_CS:100,num_layers_shared:1,num_layers_CS:1,active_fn:relu,beta:1.0,,(0.6421149944634391, 0.5375435928863639)
mb_size:128,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:2,active_fn:relu,beta:5.0,,(0.6369826708971715, 0.5931558493031168)
mb_size:128,h_dim_shared:200,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:relu,beta:0.5,,(0.632714554283364, 0.5619133301157945)
mb_size:128,h_dim_shared:200,h_dim_CS:100,num_layers_shared:3,num_layers_CS:5,active_fn:elu,beta:0.5,,(0.6318781236191963, 0.6260647780738722)
mb_size:64,h_dim_shared:100,h_dim_CS:50,num_layers_shared:3,num_layers_CS:5,active_fn:tanh,beta:1.0,,(0.6015043072064263, 0.6531911585747833)
mb_size:128,h_dim_shared:300,h_dim_CS:300,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:3.0,,(0.6111857350562062, 0.6429841815119026)
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:0.1,,(0.610273699168521, 0.5653307728552645)
mb_size:128,h_dim_shared:100,h_dim_CS:50,num_layers_shared:1,num_layers_CS:3,active_fn:relu,beta:1.0,,(0.6478993623147173, 0.6111241831885582)
mb_size:32,h_dim_shared:300,h_dim_CS:200,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:3.0,,(0.6226135430298152, 0.6602830848629323)
mb_size:128,h_dim_shared:50,h_dim_CS:50,num_layers_shared:3,num_layers_CS:2,active_fn:tanh,beta:0.5,,(0.5942269055762512, 0.5703899593716595)
mb_size:128,h_dim_shared:50,h_dim_CS:100,num_layers_shared:5,num_layers_CS:5,active_fn:elu,beta:3.0,,(0.6143596279186904, 0.639077244114215)
mb_size:128,h_dim_shared:200,h_dim_CS:300,num_layers_shared:2,num_layers_CS:5,active_fn:elu,beta:1.0,,(0.6427788957868424, 0.6534556640559044)
mb_size:32,h_dim_shared:300,h_dim_CS:100,num_layers_shared:1,num_layers_CS:3,active_fn:elu,beta:0.1,,(0.6321512330731961, 0.5267148310924821)
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:1,num_layers_CS:5,active_fn:relu,beta:5.0,,(0.6400829853598105, 0.5107826041944397)
mb_size:32,h_dim_shared:50,h_dim_CS:100,num_layers_shared:3,num_layers_CS:1,active_fn:tanh,beta:3.0,,(0.6242207800794541, 0.661022875261797)
mb_size:128,h_dim_shared:100,h_dim_CS:100,num_layers_shared:3,num_layers_CS:2,active_fn:elu,beta:0.1,,(0.6201405126721573, 0.5434671460830769)
mb_size:64,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:relu,beta:0.5,,(0.6430147382176927, 0.5798534319636414)
mb_size:64,h_dim_shared:300,h_dim_CS:300,num_layers_shared:3,num_layers_CS:5,active_fn:relu,beta:3.0,,(0.6224786592158683, 0.5911966736227504)
mb_size:32,h_dim_shared:50,h_dim_CS:50,num_layers_shared:3,num_layers_CS:2,active_fn:tanh,beta:1.0,,(0.633984013058133, 0.5732521897396411)
mb_size:32,h_dim_shared:50,h_dim_CS:300,num_layers_shared:5,num_layers_CS:2,active_fn:relu,beta:0.1,,(0.6595197503237293, 0.5461735314570731)
mb_size:64,h_dim_shared:100,h_dim_CS:200,num_layers_shared:1,num_layers_CS:2,active_fn:tanh,beta:0.1,,(0.6589605229965044, 0.5559184833868306)
mb_size:128,h_dim_shared:100,h_dim_CS:100,num_layers_shared:5,num_layers_CS:2,active_fn:tanh,beta:3.0,,(0.6237736442426988, 0.6666944949796869)
mb_size:64,h_dim_shared:100,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:relu,beta:3.0,,(0.6310095357816737, 0.6196387201955554)
mb_size:32,h_dim_shared:100,h_dim_CS:50,num_layers_shared:2,num_layers_CS:5,active_fn:relu,beta:0.5,,(0.6339756945934609, 0.5387251643335107)
mb_size:128,h_dim_shared:200,h_dim_CS:300,num_layers_shared:2,num_layers_CS:5,active_fn:relu,beta:0.1,,(0.6428188586471817, 0.5702109461735749)
mb_size:64,h_dim_shared:100,h_dim_CS:50,num_layers_shared:3,num_layers_CS:1,active_fn:tanh,beta:1.0,,(0.6473637284748985, 0.600652150181624)
mb_size:64,h_dim_shared:50,h_dim_CS:100,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.5,,(0.6073134772175132, 0.6082806835856611)
mb_size:128,h_dim_shared:200,h_dim_CS:300,num_layers_shared:5,num_layers_CS:2,active_fn:tanh,beta:0.1,,(0.6451302949663121, 0.5517587718647566)
mb_size:32,h_dim_shared:200,h_dim_CS:100,num_layers_shared:2,num_layers_CS:1,active_fn:relu,beta:0.5,,(0.6293363015751023, 0.5485313862427184)
mb_size:32,h_dim_shared:300,h_dim_CS:100,num_layers_shared:1,num_layers_CS:3,active_fn:elu,beta:3.0,,(0.624520427368761, 0.6612852361683722)
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:3,num_layers_CS:2,active_fn:relu,beta:5.0,,(0.5979378266560479, 0.6471861160418283)
mb_size:32,h_dim_shared:100,h_dim_CS:100,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:1.0,,(0.6309012493104044, 0.6046584868691619)
mb_size:32,h_dim_shared:200,h_dim_CS:200,num_layers_shared:3,num_layers_CS:2,active_fn:elu,beta:3.0,,(0.6180485105641098, 0.6213210683194498)
mb_size:128,h_dim_shared:50,h_dim_CS:100,num_layers_shared:1,num_layers_CS:5,active_fn:elu,beta:0.1,,(0.6410984213379357, 0.5606649624531065)
mb_size:32,h_dim_shared:300,h_dim_CS:200,num_layers_shared:1,num_layers_CS:3,active_fn:tanh,beta:0.1,,(0.6452218873564484, 0.556106025555953)
mb_size:32,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:elu,beta:0.1,,(0.6465978164849855, 0.583900392162729)
mb_size:64,h_dim_shared:300,h_dim_CS:200,num_layers_shared:1,num_layers_CS:3,active_fn:tanh,beta:1.0,,(0.627605694965101, 0.6249486972511646)
mb_size:32,h_dim_shared:100,h_dim_CS:50,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:0.1,,(0.628859123843696, 0.51380383408206)
mb_size:128,h_dim_shared:200,h_dim_CS:200,num_layers_shared:5,num_layers_CS:3,active_fn:relu,beta:3.0,,(0.6265061746119059, 0.608876981872805)
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:5,num_layers_CS:2,active_fn:elu,beta:0.5,,(0.6206498976438442, 0.5968572493804408)
mb_size:32,h_dim_shared:300,h_dim_CS:100,num_layers_shared:3,num_layers_CS:3,active_fn:elu,beta:0.1,,(0.6216043848896491, 0.5371233960553824)
mb_size:32,h_dim_shared:300,h_dim_CS:100,num_layers_shared:3,num_layers_CS:1,active_fn:elu,beta:5.0,,(0.6154978069548833, 0.6520325962977248)
mb_size:32,h_dim_shared:50,h_dim_CS:50,num_layers_shared:1,num_layers_CS:3,active_fn:tanh,beta:0.1,,(0.6325628500448452, 0.5070192193829516)
mb_size:32,h_dim_shared:50,h_dim_CS:100,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:5.0,,(0.631855220648012, 0.6301396538137346)
mb_size:32,h_dim_shared:300,h_dim_CS:200,num_layers_shared:2,num_layers_CS:5,active_fn:tanh,beta:1.0,,(0.6233278603738811, 0.5552714350919365)
mb_size:128,h_dim_shared:200,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:tanh,beta:1.0,,(0.6078043780019372, 0.632898145344181)
mb_size:64,h_dim_shared:100,h_dim_CS:50,num_layers_shared:2,num_layers_CS:3,active_fn:elu,beta:0.1,,(0.6463088170532233, 0.5490013018084334)
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:5,num_layers_CS:3,active_fn:tanh,beta:1.0,,(0.6010152318757476, 0.6516912038667342)
mb_size:128,h_dim_shared:50,h_dim_CS:50,num_layers_shared:3,num_layers_CS:1,active_fn:relu,beta:0.5,,(0.6414799263196036, 0.5269163052041833)
mb_size:64,h_dim_shared:100,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:elu,beta:0.5,,(0.6273150619818906, 0.6438474992638991)
mb_size:64,h_dim_shared:200,h_dim_CS:300,num_layers_shared:1,num_layers_CS:3,active_fn:relu,beta:5.0,,(0.6402344847400097, 0.5939927062168245)
mb_size:128,h_dim_shared:100,h_dim_CS:100,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:0.5,,(0.59666763324763, 0.653297261219931)
mb_size:128,h_dim_shared:200,h_dim_CS:50,num_layers_shared:1,num_layers_CS:1,active_fn:tanh,beta:5.0,,(0.6171945416107745, 0.6573497328836978)
mb_size:128,h_dim_shared:100,h_dim_CS:50,num_layers_shared:5,num_layers_CS:5,active_fn:elu,beta:0.5,,(0.6192693747747915, 0.577406314958496)
mb_size:64,h_dim_shared:100,h_dim_CS:100,num_layers_shared:3,num_layers_CS:2,active_fn:tanh,beta:0.5,,(0.635395225843021, 0.6252204793592635)
mb_size:128,h_dim_shared:50,h_dim_CS:100,num_layers_shared:3,num_layers_CS:1,active_fn:relu,beta:1.0,,(0.6238474539613784, 0.5824596062601657)
mb_size:32,h_dim_shared:100,h_dim_CS:50,num_layers_shared:5,num_layers_CS:1,active_fn:tanh,beta:1.0,,(0.616915832752843, 0.525946304607944)
mb_size:32,h_dim_shared:100,h_dim_CS:100,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:5.0,,(0.6154820187969939, 0.6713773599220795)
mb_size:64,h_dim_shared:300,h_dim_CS:300,num_layers_shared:3,num_layers_CS:2,active_fn:elu,beta:3.0,,(0.61972639620986, 0.6515189913142961)
mb_size:128,h_dim_shared:300,h_dim_CS:300,num_layers_shared:5,num_layers_CS:1,active_fn:tanh,beta:0.1,,(0.66111426794456, 0.5448226524512371)
mb_size:32,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:5,active_fn:tanh,beta:5.0,,(0.6432041414716272, 0.6644170167382523)
mb_size:64,h_dim_shared:200,h_dim_CS:100,num_layers_shared:5,num_layers_CS:2,active_fn:elu,beta:5.0,,(0.6387134203117907, 0.6094721967212462)
mb_size:32,h_dim_shared:100,h_dim_CS:200,num_layers_shared:1,num_layers_CS:3,active_fn:relu,beta:0.5,,(0.6557132026942262, 0.5507734438706104)
mb_size:64,h_dim_shared:300,h_dim_CS:300,num_layers_shared:5,num_layers_CS:3,active_fn:tanh,beta:5.0,,(0.6204811038277801, 0.665043502507607)
mb_size:128,h_dim_shared:50,h_dim_CS:200,num_layers_shared:3,num_layers_CS:1,active_fn:tanh,beta:0.1,,(0.6454630492924857, 0.551018083725575)
mb_size:128,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:1,active_fn:tanh,beta:3.0,,(0.6219391761738331, 0.6637036709314383)
